rotation,value,x,y,is_max,is_min
26797.95,-8770.54,349.00,346.27,False,False
26883.56,-8834.04,350.00,346.79,False,False
26969.18,-9164.97,351.00,347.50,False,True
27054.79,-8897.07,352.00,347.31,False,False
27140.41,-8890.34,353.00,347.25,False,False
27226.03,-8747.02,354.00,346.08,False,False
27311.64,-8470.06,355.00,343.81,False,False
27397.26,-8176.02,356.00,341.41,False,False
27482.88,-8013.27,357.00,340.08,False,False
27568.49,-7966.25,358.00,339.69,False,False
27654.11,-7994.41,359.00,339.92,False,False
27739.73,-8053.36,360.00,340.40,False,False
27825.34,-8125.91,361.00,341.00,False,False
27910.96,-8190.61,362.00,341.53,False,False
27996.58,-8338.33,363.00,342.74,False,False
28082.19,-8285.13,364.00,342.30,False,False
28167.81,-8298.40,365.00,342.41,False,False
28253.42,-8173.16,366.00,341.38,False,False
28339.04,-7951.88,367.00,339.57,False,False
28424.66,-7496.96,368.00,335.85,False,False
28510.27,-7261.82,369.00,333.93,False,False
28595.89,-7087.58,370.00,332.50,False,False
28681.51,-7150.94,371.00,333.02,False,False
28767.12,-6977.94,372.00,331.60,False,False
28852.74,-6657.30,373.00,328.98,False,False
28938.36,-5802.26,374.00,321.98,False,False
29023.97,-4826.58,375.00,314.00,False,False
29109.59,-3434.90,376.00,302.61,False,False
29195.21,-2579.95,377.00,295.61,False,False
29280.82,-1745.61,378.00,288.78,False,False
29366.44,-1372.63,379.00,285.73,False,False
29452.05,-1071.63,380.00,283.27,False,False
29537.67,-523.26,381.00,278.78,False,False
29623.29,-637.23,382.00,279.71,False,False
29708.90,-623.22,383.00,279.60,False,False
29794.52,-614.53,384.00,279.53,False,False
29880.14,-651.42,385.00,279.83,False,False
29965.75,-716.73,386.00,280.37,False,False
30051.37,-785.38,387.00,280.93,False,False
30136.99,-873.52,388.00,281.65,False,False
30222.60,-983.26,389.00,282.55,False,False
30308.22,-1102.54,390.00,283.52,False,False
30393.84,-1215.15,391.00,284.44,False,False
30479.45,-1309.91,392.00,285.22,False,False
30565.07,-1396.98,393.00,285.93,False,False
30650.68,-1487.90,394.00,286.68,False,False
30736.30,-1564.21,395.00,287.30,False,False
30821.92,-1628.23,396.00,287.82,False,False
30907.53,-1706.56,397.00,288.47,False,False
30993.15,-1795.20,398.00,289.19,False,False
31078.77,-1884.57,399.00,289.92,False,False
31164.38,-2010.42,400.00,290.95,False,False
31250.00,-2123.44,401.00,291.88,False,False
31335.62,-2237.35,402.00,292.81,False,False
31421.23,-2345.82,403.00,293.70,False,False
31506.85,-2479.73,404.00,294.79,False,False
31592.47,-2594.15,405.00,295.73,False,False
31678.08,-2727.67,406.00,296.82,False,False
31763.70,-2675.53,407.00,296.39,False,False
31849.32,-2913.78,408.00,298.34,False,False
31934.93,-3047.01,409.00,299.43,False,False
32020.55,-3176.03,410.00,300.49,False,False
32106.16,-3277.12,411.00,301.32,False,False
32191.78,-3421.59,412.00,302.50,False,False
32277.40,-3405.45,413.00,302.37,False,False
32363.01,-3533.41,414.00,303.42,False,False
32448.63,-3622.46,415.00,304.14,False,False
32534.25,-3698.71,416.00,304.77,False,False
32619.86,-3769.99,417.00,305.35,False,False
32705.48,-3767.51,418.00,305.33,False,False
32791.10,-3924.39,419.00,306.61,False,False
32876.71,-4051.55,420.00,307.66,False,False
32962.33,-4184.63,421.00,308.74,False,False
33047.95,-4309.82,422.00,309.77,False,False
33133.56,-4403.22,423.00,310.53,False,False
33219.18,-4533.85,424.00,311.60,False,False
33304.79,-4511.20,425.00,311.42,False,False
33390.41,-4634.65,426.00,312.43,False,False
33476.03,-4718.30,427.00,313.11,False,False
33561.64,-4785.90,428.00,313.66,False,False
33647.26,-4857.43,429.00,314.25,False,False
33732.88,-4947.81,430.00,314.99,False,False
33818.49,-5035.01,431.00,315.70,False,False
33904.11,-5148.16,432.00,316.63,False,False
33989.73,-5305.85,433.00,317.92,False,False
34075.34,-5476.60,434.00,319.32,False,False
34160.96,-5894.80,435.00,322.74,False,False
34246.58,-5838.42,436.00,322.28,False,False
34332.19,-5966.30,437.00,323.32,False,False
34417.81,-6087.30,438.00,324.31,False,False
34503.42,-6205.87,439.00,325.28,False,False
34589.04,-6359.58,440.00,326.54,False,False
34674.66,-6332.84,441.00,326.32,False,False
34760.27,-6310.74,442.00,326.14,False,False
34845.89,-6354.38,443.00,326.50,False,False
34931.51,-6395.11,444.00,326.83,False,False
