rotation,value,x,y,is_max,is_min
6421.23,-5189.48,111.00,316.97,False,False
6506.85,-4721.29,112.00,313.14,False,False
6592.47,-4345.71,113.00,310.06,False,False
6678.08,-3968.79,114.00,306.98,False,False
6763.70,-3740.65,115.00,305.11,False,False
6849.32,-3031.85,116.00,299.31,False,False
6934.93,-3635.44,117.00,304.25,False,False
7020.55,-1219.43,118.00,284.48,False,False
7106.16,-559.18,119.00,279.08,False,False
7191.78,-22.65,120.00,274.69,False,False
7277.40,63.95,121.00,273.98,False,False
7363.01,77.18,122.00,273.87,False,False
7448.63,228.22,123.00,272.63,False,False
7534.25,385.70,124.00,271.34,False,False
7619.86,540.19,125.00,270.08,False,False
7705.48,689.46,126.00,268.86,False,False
7791.10,1150.11,127.00,267.09,True,False
7876.71,699.73,128.00,268.77,False,False
7962.33,590.85,129.00,269.66,False,False
8047.95,582.73,130.00,269.73,False,False
8133.56,434.08,131.00,270.95,False,False
8219.18,448.07,132.00,270.83,False,False
8304.79,199.12,133.00,272.87,False,False
8390.41,65.00,134.00,273.97,False,False
8476.03,-91.64,135.00,275.25,False,False
8561.64,-281.26,136.00,276.80,False,False
8647.26,-565.17,137.00,279.12,False,False
8732.88,-439.92,138.00,278.10,False,False
8818.49,-485.47,139.00,278.47,False,False
8904.11,-475.80,140.00,278.39,False,False
8989.73,-559.37,141.00,279.08,False,False
9075.34,-730.33,142.00,280.48,False,False
9160.96,-1025.76,143.00,282.89,False,False
9246.58,-1198.92,144.00,284.31,False,False
9332.19,-1384.93,145.00,285.83,False,False
9417.81,-1344.20,146.00,285.50,False,False
9503.42,-1545.97,147.00,287.15,False,False
9589.04,-1673.69,148.00,288.20,False,False
9674.66,-1707.27,149.00,288.47,False,False
9760.27,-1703.72,150.00,288.44,False,False
9845.89,-1498.13,151.00,286.76,False,False
9931.51,-2004.64,152.00,290.90,False,False
10017.12,-2026.52,153.00,291.08,False,False
10102.74,-2235.22,154.00,292.79,False,False
10188.36,-2345.42,155.00,293.69,False,False
10273.97,-2378.57,156.00,293.96,False,False
10359.59,-2312.56,157.00,293.42,False,False
10445.21,-2155.60,158.00,292.14,False,False
10530.82,-2298.05,159.00,293.31,False,False
10616.44,-2402.78,160.00,294.16,False,False
10702.05,-2562.31,161.00,295.47,False,False
10787.67,-2728.06,162.00,296.82,False,False
10873.29,-2862.11,163.00,297.92,False,False
10958.90,-3156.59,164.00,300.33,False,False
11044.52,-2878.88,165.00,298.06,False,False
11130.14,-3278.64,166.00,301.33,False,False
11215.75,-3383.64,167.00,302.19,False,False
11301.37,-3537.23,168.00,303.45,False,False
11386.99,-3553.39,169.00,303.58,False,False
11472.60,-3611.27,170.00,304.05,False,False
11558.22,-3808.82,171.00,305.67,False,False
11643.84,-3331.89,172.00,301.77,False,False
11729.45,-2511.88,173.00,295.06,False,False
11815.07,-3152.57,174.00,300.30,False,False
11900.68,-3014.87,175.00,299.17,False,False
11986.30,-2748.49,176.00,296.99,False,False
